Region|SoateRegion|Raion|SoateRaion7|Scm_Code|Scm_NewCode|NewName|Age|Total|men|women|visitTotal|VisitMen|VisitWomen|mhi
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|9|2590|1313|1276|2252|1172|1070|2582
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|10|2533|1276|1256|2396|1270|1108|2530
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|11|2497|1258|1238|2612|1373|1249|2491
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|12|2355|1244|1111|2104|1217|894|2345
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|13|2350|1197|1152|1889|1038|849|2343
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|14|2253|1115|1137|3190|1807|1381|2249
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|15|2194|1181|1013|3725|2613|1145|2193
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|16|2008|1033|975|2653|1551|1127|1966
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|17|1945|1027|917|3834|2582|1358|1807
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|18|1609|839|770|3827|2240|1648|980
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|19|1534|749|783|2756|1151|1588|486
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|20|1468|742|726|2328|1028|1309|138
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|21|1415|704|709|2488|970|1557|218
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|22|1410|683|727|2181|874|1346|349
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|23|1391|657|731|1977|681|1285|355
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|24|1328|685|643|2172|839|1333|434
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|25|1343|655|688|2252|773|1487|468
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|26|1566|792|774|2465|791|1706|634
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|27|1568|740|828|2431|898|1496|678
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|28|1595|753|839|2515|951|1567|799
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|29|1604|789|813|2493|963|1560|842
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|30|1726|843|883|2471|870|1616|952
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|31|1752|878|873|2308|937|1358|1015
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|32|1782|879|902|2479|1073|1401|1062
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|33|1719|849|870|2438|940|1483|1025
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|34|1643|802|841|2463|923|1574|1026
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|35|1686|832|852|2189|932|1278|1024
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|36|1625|818|807|1886|748|1154|927
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|37|1431|684|745|1956|779|1187|835
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|38|1415|670|744|2010|874|1137|864
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|39|1388|729|659|1857|858|985|848
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|40|1327|633|694|1575|669|886|814
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|41|1204|559|645|1637|737|900|713
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|42|1222|625|596|1564|656|920|726
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|43|1193|561|631|1584|654|933|694
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|44|1124|557|566|1345|463|868|675
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|45|997|465|532|1317|542|767|594
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|46|1082|534|548|1749|707|1035|668
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|47|1030|506|523|1360|527|839|607
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|48|935|463|472|1617|728|899|543
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|49|1004|487|517|1667|542|1122|573
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|50|989|449|540|1718|698|1021|584
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|51|1026|487|538|1658|701|977|610
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|52|904|404|499|1494|459|1037|505
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|53|920|414|506|1612|710|904|543
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|54|927|424|503|1685|728|964|586
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|55|932|445|487|1689|740|937|586
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|56|934|449|485|1660|702|952|613
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|57|928|435|493|1723|680|1075|604
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|58|911|426|485|1800|575|1231|583
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|59|996|455|541|1705|604|1104|686
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|60|959|429|530|1838|669|1184|651
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|61|956|417|539|1841|734|1110|669
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|62|919|412|507|1787|689|1103|699
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|63|876|402|474|1682|551|1133|733
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|64|887|399|488|1501|604|906|791
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|65|774|340|434|1372|552|823|732
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|66|749|339|410|1192|446|749|705
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|67|663|289|374|1057|386|673|631
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|68|652|281|371|869|301|568|629
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|69|537|240|297|922|330|594|529
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|70|510|223|287|779|272|493|510
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|71|503|203|300|782|284|496|501
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|72|432|171|261|798|316|479|432
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|73|429|183|246|694|261|437|429
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|74|372|161|211|526|203|328|372
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|75|309|144|165|374|164|213|308
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|76|208|82|126|227|93|134|208
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|77|127|49|78|216|85|130|127
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|78|101|43|58|131|47|84|101
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|79|103|43|60|143|91|52|103
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|80|145|59|86|170|75|95|145
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|81|168|67|101|196|54|139|168
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|82|185|58|127|215|54|163|185
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|83|177|59|118|157|46|111|177
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|84|154|61|93|123|56|66|154
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|85|149|58|91|82|44|39|149
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|86|108|38|70|100|36|64|108
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|87|90|33|57|38|9|29|90
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|88|62|21|41|25|6|19|62
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|89|58|28|30|46|23|23|58
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|90|69|28|41|19|3|16|69
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|91|39|17|22|7|0|7|39
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|92|75|24|51|7|0|7|75
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|93|47|16|31|15|5|10|47
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|94|52|13|39|7|2|5|52
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|95|28|5|23|3|0|3|28
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|96|16|6|10|2|0|2|16
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|97|11|4|7|1|0|1|11
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|98|12|4|8|0|0|0|12
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|99|9|1|8|0|0|0|9
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|100|2|0|2|0|0|0|2
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|101|2|0|2|0|0|0|2
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|102|4|0|4|0|0|0|4
Чуйская область|4170800000000000|Московский район|41708217000000000|8312|824821|ЦСМ МОСКОВСКОГО РАЙОНА|105|2|0|2|0|0|0|2
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|0|699|348|351|3505|1740|1740|699
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|1|913|463|450|1438|734|695|913
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|2|936|476|460|1169|576|596|936
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|3|1014|528|486|764|427|330|1014
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|4|1181|615|566|575|321|245|1181
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|5|1054|542|512|572|273|280|1054
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|6|1179|595|584|697|360|334|1179
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|7|1136|555|581|401|192|204|1135
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|8|1118|595|523|338|179|158|1118
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|9|1040|544|496|283|153|125|1040
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|10|889|458|431|343|184|157|889
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|11|955|468|487|335|128|204|955
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|12|874|439|435|294|149|143|873
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|13|843|431|410|328|200|127|841
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|14|792|414|373|270|146|125|787
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|15|889|456|410|309|180|135|866
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|16|746|385|352|408|197|212|720
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|17|823|434|378|429|222|213|761
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|18|890|484|404|385|181|207|705
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|19|787|423|360|335|144|180|346
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|20|832|467|363|290|119|168|43
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|21|777|434|340|286|118|170|100
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|22|720|375|343|297|111|177|92
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|23|784|396|387|337|132|191|132
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|24|782|412|368|296|114|179|463
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|25|735|359|375|327|156|180|551
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|26|750|408|341|303|122|184|396
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|27|886|443|442|365|140|221|625
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|28|788|387|401|371|132|235|587
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|29|872|446|426|306|112|194|472
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|30|879|447|431|398|162|223|695
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|31|959|457|501|385|141|242|710
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|32|889|448|440|404|181|225|659
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|33|893|467|425|412|154|250|676
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|34|860|426|433|463|194|258|652
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|35|938|457|480|394|166|230|678
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|36|866|451|413|372|156|197|574
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|37|807|403|403|358|165|195|587
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|38|777|385|387|296|144|149|566
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|39|729|363|366|310|114|192|552
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|40|641|295|345|248|98|144|495
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|41|604|275|329|252|101|148|488
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|42|620|315|305|233|95|138|503
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|43|588|311|276|245|113|129|467
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|44|628|304|323|268|109|155|510
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|45|563|287|276|286|123|158|432
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|46|540|271|269|270|100|169|429
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|47|515|249|264|243|81|153|412
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|48|515|259|255|238|96|142|387
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|49|518|262|256|292|111|181|415
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|50|493|234|259|273|112|157|378
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|51|549|255|294|325|115|204|449
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|52|515|238|277|303|110|195|397
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|53|485|219|265|343|94|250|375
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|54|484|226|258|358|146|196|343
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|55|474|240|233|334|124|210|264
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|56|500|231|268|288|107|177|254
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|57|500|236|264|313|122|191|249
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|58|566|264|302|442|195|248|334
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|59|535|254|281|382|174|199|308
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|60|527|242|283|396|166|226|315
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|61|536|247|289|350|149|208|307
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|62|552|270|282|327|134|193|356
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|63|499|216|283|340|117|228|404
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|64|492|226|266|380|106|276|404
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|65|443|177|265|299|98|203|366
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|66|377|187|190|256|100|160|305
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|67|417|201|216|282|130|147|353
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|68|352|155|197|198|65|132|297
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|69|317|147|170|217|88|129|270
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|70|305|135|170|198|83|115|305
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|71|272|134|137|151|33|118|271
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|72|315|131|183|190|67|119|314
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|73|268|116|152|146|32|102|249
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|74|214|93|121|82|33|39|214
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|75|187|84|103|78|25|54|187
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|76|142|61|81|44|5|38|142
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|77|95|52|43|38|22|16|95
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|78|65|32|33|22|6|17|65
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|79|69|36|33|36|11|25|69
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|80|134|58|76|58|12|41|134
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|81|119|57|62|44|24|16|119
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|82|150|57|93|29|11|18|150
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|83|130|43|87|43|8|36|130
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|84|133|57|76|26|1|25|133
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|85|103|39|64|0|0|0|103
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|86|112|39|73|13|0|13|112
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|87|95|35|60|13|4|9|95
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|88|75|23|52|6|2|4|75
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|89|78|28|50|10|2|8|78
Чуйская область|4170800000000000|Панфиловский район|41708219000000000|8332|825021|ЦОВП ПАНФИЛОВСКИЙ|90|101|39|61|0|0|0|100
